Date_Time,Test_Time(s),Step_Time(s),Step_Index,Voltage(V),Current(A),Surface_Temp(degC)
2019-09-05 01:39:55.274,10415.538168,667.0004,5,3.172247886657715,-2.500387191772461,25.629613876342773
2019-09-05 01:39:56.274,10416.538168,668.0004,5,3.1722254753112793,-2.5003833770751953,25.622481105804443
2019-09-05 01:39:57.274,10417.537967999999,669.0002,5,3.1720352172851562,-2.500377655029297,25.622480392456055
2019-09-05 01:39:58.274,10418.538168,670.0004,5,3.1720197200775146,-2.5003795623779297,25.622480392456055
2019-09-05 01:39:59.274,10419.537967999999,671.0002,5,3.17199444770813,-2.5003814697265625,25.558639526367188
2019-09-05 01:40:00.275,10420.538568,672.0008,5,3.17209529876709,-2.500361919403076,25.558639526367188
2019-09-05 01:40:01.275,10421.539068,673.0013,5,3.1722583770751953,-2.5003881454467773,25.60175323486328
2019-09-05 01:40:02.274,10422.538068,674.0003,5,3.17195463180542,-2.500352382659912,25.60175323486328
2019-09-05 01:40:03.275,10423.538768,675.001,5,3.171877384185791,-2.500357151031494,25.60175323486328
2019-09-05 01:40:04.275,10424.539168,676.0014,5,3.171833038330078,-2.5003466606140137,25.55989302406902
2019-09-05 01:40:05.274,10425.537967999999,677.0002,5,3.1718878746032715,-2.500342845916748,25.55988883972168
2019-09-05 01:40:06.274,10426.538268,678.0005,5,3.171743631362915,-2.500365734100342,25.55988883972168
2019-09-05 01:40:07.275,10427.538768,679.001,5,3.171691656112671,-2.500354290008545,25.599862871659937
2019-09-05 01:40:08.274,10428.538168,680.0004,5,3.1716630458831787,-2.500357151031494,25.59986686706543
2019-09-05 01:40:09.275,10429.538868,681.0011,5,3.171596050262451,-2.500342845916748,25.59986686706543
2019-09-05 01:40:10.274,10430.538368,682.0006,5,3.1715145111083984,-2.5003485679626465,25.64080238342285
2019-09-05 01:40:11.275,10431.538868,683.0011,5,3.171682834625244,-2.500338554382324,25.64080238342285
2019-09-05 01:40:12.274,10432.537967999999,684.0002,5,3.171555280685425,-2.500366687774658,25.64080238342285
2019-09-05 01:40:13.274,10433.538268,685.0005,5,3.171506643295288,-2.500335693359375,25.586273193359375
2019-09-05 01:40:14.275,10434.538568,686.0008,5,3.171544075012207,-2.500333786010742,25.586273193359375
2019-09-05 01:40:15.274,10435.538568,687.0008,5,3.1714251041412354,-2.5003600120544434,25.586273193359375
2019-09-05 01:40:16.274,10436.538368,688.0006,5,3.1714389324188232,-2.5003395080566406,25.648856579154618
2019-09-05 01:40:17.274,10437.538467999999,689.0007,5,3.171412944793701,-2.5003628730773926,25.648862838745117
2019-09-05 01:40:18.274,10438.538268,690.0005,5,3.1712958812713623,-2.500342845916748,25.60080055303962
2019-09-05 01:40:19.275,10439.538768,691.001,5,3.1712045669555664,-2.5003485679626465,25.60079574584961
2019-09-05 01:40:20.275,10440.538768,692.001,5,3.171318292617798,-2.5003299713134766,25.60079574584961
2019-09-05 01:40:21.275,10441.538868,693.0011,5,3.1710596084594727,-2.5003609657287598,25.585315345037152
2019-09-05 01:40:22.274,10442.537868,694.0001,5,3.1709277629852295,-2.500359058380127,25.58531379699707
2019-09-05 01:40:23.274,10443.538568,695.0008,5,3.1710927486419678,-2.5003418922424316,25.58531379699707
2019-09-05 01:40:24.274,10444.538467999999,696.0007,5,3.1709773540496826,-2.5003280639648438,25.608884811401367
2019-09-05 01:40:25.275,10445.538768,697.001,5,3.1709372997283936,-2.50032901763916,25.608884811401367
2019-09-05 01:40:26.274,10446.538368,698.0006,5,3.170849561691284,-2.5003395080566406,25.608884811401367
2019-09-05 01:40:27.275,10447.539068,699.0013,5,3.170886993408203,-2.5003437995910645,25.579144588763192
2019-09-05 01:40:28.274,10448.537967999999,700.0002,5,3.1708590984344482,-2.5003437995910645,25.57914161682129
2019-09-05 01:40:29.274,10449.538568,701.0008,5,3.170625686645508,-2.5003533363342285,25.57914161682129
2019-09-05 01:40:30.274,10450.538467999999,702.0007,5,3.170717716217041,-2.5003552436828613,25.566734313964844
2019-09-05 01:40:31.275,10451.538768,703.001,5,3.1705970764160156,-2.500361919403076,25.566734313964844
2019-09-05 01:40:32.274,10452.538068,704.0003,5,3.170610189437866,-2.5003676414489746,25.566734313964844
2019-09-05 01:40:33.275,10453.538668,705.0009,5,3.1704494953155518,-2.5003676414489746,25.59772372481658
2019-09-05 01:40:34.274,10454.538368,706.0006,5,3.170529365539551,-2.500349521636963,25.597726821899414
2019-09-05 01:40:35.275,10455.539168,707.0014,5,3.170628309249878,-2.500361919403076,25.593664169311523
2019-09-05 01:40:36.274,10456.538268,708.0005,5,3.1703906059265137,-2.5003628730773926,25.593664169311523
2019-09-05 01:40:37.274,10457.538568,709.0008,5,3.1704747676849365,-2.500359058380127,25.593664169311523
2019-09-05 01:40:38.275,10458.538668,710.0009,5,3.170304536819458,-2.500354290008545,25.62004016356763
2019-09-05 01:40:39.274,10459.538467999999,711.0007,5,3.1703262329101562,-2.5003485679626465,25.62004280090332
2019-09-05 01:40:40.275,10460.538967999999,712.0012,5,3.1702706813812256,-2.500372886657715,25.62004280090332
2019-09-05 01:40:41.274,10461.538568,713.0008,5,3.170281171798706,-2.500342845916748,25.625289916992188
2019-09-05 01:40:42.274,10462.537967999999,714.0002,5,3.1701457500457764,-2.500361919403076,25.625289916992188
2019-09-05 01:40:43.275,10463.539068,715.0013,5,3.1700563430786133,-2.500357151031494,25.625289916992188
2019-09-05 01:40:44.274,10464.538168,716.0004,5,3.1700146198272705,-2.500363826751709,25.6345987539467
2019-09-05 01:40:45.275,10465.539068,717.0013,5,3.16991925239563,-2.5003561973571777,25.634599685668945
2019-09-05 01:40:46.274,10466.538068,718.0003,5,3.1699790954589844,-2.500340461730957,25.634599685668945
2019-09-05 01:40:47.275,10467.538868,719.0011,5,3.170006036758423,-2.500333786010742,25.600534439086914
2019-09-05 01:40:48.274,10468.538168,720.0004,5,3.1699166297912598,-2.5003437995910645,25.600534439086914
2019-09-05 01:40:49.274,10469.537868,721.0001,5,3.169945240020752,-2.5003457069396973,25.600534439086914
2019-09-05 01:40:50.274,10470.538068,722.0003,5,3.169863700866699,-2.500330924987793,25.61630630493164
2019-09-05 01:40:51.275,10471.538967999999,723.0012,5,3.1697516441345215,-2.500354290008545,25.61630630493164
2019-09-05 01:40:52.274,10472.538168,724.0004,5,3.1696135997772217,-2.500342845916748,25.604855729829225
2019-09-05 01:40:53.275,10473.539168,725.0014,5,3.1696033477783203,-2.5003514289855957,25.604854583740234
2019-09-05 01:40:54.275,10474.538668,726.0009,5,3.169656276702881,-2.5003581047058105,25.604854583740234
2019-09-05 01:40:55.275,10475.538768,727.001,5,3.169675350189209,-2.5003561973571777,25.62004128238531
2019-09-05 01:40:56.275,10476.538768,728.001,5,3.1695945262908936,-2.500354290008545,25.62004280090332
2019-09-05 01:40:57.274,10477.538168,729.0004,5,3.169480800628662,-2.5003299713134766,25.62004280090332
2019-09-05 01:40:58.274,10478.538268,730.0005,5,3.169633626937866,-2.5003552436828613,25.58934211730957
2019-09-05 01:40:59.274,10479.538368,731.0006,5,3.1695199012756348,-2.500352382659912,25.58934211730957
2019-09-05 01:41:00.274,10480.538467999999,732.0007,5,3.1694538593292236,-2.500349521636963,25.58934211730957
2019-09-05 01:41:01.275,10481.538668,733.0009,5,3.169480085372925,-2.5003676414489746,25.58531379699707
2019-09-05 01:41:02.274,10482.538168,734.0004,5,3.1691274642944336,-2.500342845916748,25.58531379699707
2019-09-05 01:41:03.275,10483.538768,735.001,5,3.1691553592681885,-2.500333786010742,25.58531379699707
2019-09-05 01:41:04.274,10484.538467999999,736.0007,5,3.169182300567627,-2.500357151031494,25.58963394165039
2019-09-05 01:41:05.275,10485.538967999999,737.0012,5,3.1691431999206543,-2.5003514289855957,25.58963394165039
2019-09-05 01:41:06.275,10486.539068,738.0013,5,3.1692168712615967,-2.50034761428833,25.58963394165039
2019-09-05 01:41:07.275,10487.538868,739.0011,5,3.1690962314605713,-2.5003628730773926,25.602680808699766
2019-09-05 01:41:08.274,10488.537967999999,740.0002,5,3.1688966751098633,-2.500335693359375,25.60268211364746
2019-09-05 01:41:09.274,10489.538268,741.0005,5,3.169032096862793,-2.500357151031494,25.60268211364746
2019-09-05 01:41:10.275,10490.538868,742.0011,5,3.1689670085906982,-2.5003581047058105,25.598649978637695
2019-09-05 01:41:11.275,10491.538967999999,743.0012,5,3.168869733810425,-2.5003418922424316,25.598649978637695
2019-09-05 01:41:12.275,10492.539068,744.0013,5,3.1688499450683594,-2.5003609657287598,25.584386825561523
2019-09-05 01:41:13.275,10493.538668,745.0009,5,3.1689279079437256,-2.5003156661987305,25.584386825561523
2019-09-05 01:41:14.274,10494.538068,746.0003,5,3.168651819229126,-2.500337600708008,25.584386825561523
2019-09-05 01:41:15.274,10495.538368,747.0006,5,3.1687066555023193,-2.5003843307495117,25.6141300201416
2019-09-05 01:41:16.274,10496.538168,748.0004,5,3.1687490940093994,-2.500363826751709,25.6141300201416
2019-09-05 01:41:17.274,10497.538168,749.0004,5,3.1684775352478027,-2.5003533363342285,25.6141300201416
2019-09-05 01:41:18.274,10498.537967999999,750.0002,5,3.1685478687286377,-2.5003581047058105,25.599868293666056
2019-09-05 01:41:19.274,10499.537967999999,751.0002,5,3.168518304824829,-2.5003581047058105,25.59986686706543
2019-09-05 01:41:20.274,10500.538168,752.0004,5,3.168522596359253,-2.5003252029418945,25.59986686706543
2019-09-05 01:41:21.275,10501.539168,753.0014,5,3.168386220932007,-2.50034761428833,25.623143731767797
2019-09-05 01:41:22.274,10502.538368,754.0006,5,3.168457508087158,-2.5003437995910645,25.623146057128906
2019-09-05 01:41:23.275,10503.538967999999,755.0012,5,3.168383836746216,-2.5003457069396973,25.623146057128906
2019-09-05 01:41:24.274,10504.538467999999,756.0007,5,3.168372392654419,-2.500338554382324,25.586273193359375
2019-09-05 01:41:25.274,10505.538368,757.0006,5,3.16829252243042,-2.5003418922424316,25.586273193359375
2019-09-05 01:41:26.274,10506.538467999999,758.0007,5,3.168288230895996,-2.5003466606140137,25.586273193359375
2019-09-05 01:41:27.274,10507.537967999999,759.0002,5,3.1682674884796143,-2.5003561973571777,25.623142367997964
2019-09-05 01:41:28.275,10508.538868,760.0011,5,3.1681692600250244,-2.500342845916748,25.623146057128906
2019-09-05 01:41:29.274,10509.538368,761.0006,5,3.168273448944092,-2.5003457069396973,25.619116232651812
2019-09-05 01:41:30.274,10510.538268,762.0005,5,3.1680338382720947,-2.5003647804260254,25.619115829467773
2019-09-05 01:41:31.274,10511.538068,763.0003,5,3.1680140495300293,-2.500366687774658,25.619115829467773
2019-09-05 01:41:32.274,10512.538368,764.0006,5,3.1679627895355225,-2.500354290008545,25.63862605554397
2019-09-05 01:41:33.274,10513.538467999999,765.0007,5,3.1678428649902344,-2.500361919403076,25.638628005981445
2019-09-05 01:41:34.274,10514.538467999999,766.0007,5,3.1679680347442627,-2.5003485679626465,25.638628005981445
2019-09-05 01:41:35.274,10515.537967999999,767.0002,5,3.1678404808044434,-2.500332832336426,25.650714874267578
2019-09-05 01:41:36.275,10516.538868,768.0011,5,3.1678481101989746,-2.500342845916748,25.650714874267578
2019-09-05 01:41:37.274,10517.538068,769.0003,5,3.1679749488830566,-2.5003418922424316,25.650714874267578
2019-09-05 01:41:38.274,10518.538168,770.0004,5,3.1676173210144043,-2.5003552436828613,25.658803939819336
2019-09-05 01:41:39.275,10519.538868,771.0011,5,3.1675972938537598,-2.500338554382324,25.658803939819336
2019-09-05 01:41:40.274,10520.538068,772.0003,5,3.167694568634033,-2.5003347396850586,25.658803939819336
2019-09-05 01:41:41.274,10521.538368,773.0006,5,3.16755747795105,-2.500352382659912,25.606416702270508
2019-09-05 01:41:42.274,10522.537868,774.0001,5,3.1675357818603516,-2.5003395080566406,25.606416702270508
2019-09-05 01:41:43.274,10523.538568,775.0008,5,3.167532205581665,-2.500324249267578,25.606416702270508
2019-09-05 01:41:44.274,10524.538168,776.0004,5,3.167330741882324,-2.5003561973571777,25.61569502507271
2019-09-05 01:41:45.274,10525.538368,777.0006,5,3.1671884059906006,-2.500357151031494,25.61569595336914
2019-09-05 01:41:46.275,10526.538967999999,778.0012,5,3.1672379970550537,-2.500361919403076,25.57789608156493
2019-09-05 01:41:47.274,10527.537868,779.0001,5,3.167353391647339,-2.5003533363342285,25.577892303466797
2019-09-05 01:41:48.274,10528.538168,780.0004,5,3.167318820953369,-2.5003437995910645,25.577892303466797
2019-09-05 01:41:49.274,10529.538268,781.0005,5,3.167248487472534,-2.500349521636963,25.645750889990765
2019-09-05 01:41:50.275,10530.538768,782.001,5,3.167020082473755,-2.5003485679626465,25.6457576751709
2019-09-05 01:41:51.274,10531.538467999999,783.0007,5,3.1670358180999756,-2.500340461730957,25.6457576751709
2019-09-05 01:41:52.274,10532.538068,784.0003,5,3.1670279502868652,-2.5003561973571777,25.648571014404297
2019-09-05 01:41:53.274,10533.537967999999,785.0002,5,3.166860342025757,-2.500338554382324,25.648571014404297
2019-09-05 01:41:54.274,10534.538467999999,786.0007,5,3.167034864425659,-2.50034761428833,25.648571014404297
2019-09-05 01:41:55.274,10535.538368,787.0006,5,3.1669368743896484,-2.50034761428833,25.638341019439697
2019-09-05 01:41:56.274,10536.537967999999,788.0002,5,3.166860342025757,-2.5003561973571777,25.63833999633789
2019-09-05 01:41:57.275,10537.538768,789.001,5,3.166579246520996,-2.500354290008545,25.63833999633789
2019-09-05 01:41:58.274,10538.538568,790.0008,5,3.166832685470581,-2.5003504753112793,25.648862838745117
2019-09-05 01:41:59.274,10539.538368,791.0006,5,3.1668448448181152,-2.500363826751709,25.648862838745117
2019-09-05 01:42:00.275,10540.539267999999,792.0015,5,3.1667232513427734,-2.500357151031494,25.648862838745117
2019-09-05 01:42:01.275,10541.539068,793.0013,5,3.1665704250335693,-2.5003628730773926,25.669326782226562
2019-09-05 01:42:02.274,10542.538368,794.0006,5,3.166508913040161,-2.50034761428833,25.669326782226562
2019-09-05 01:42:03.274,10543.538368,795.0006,5,3.166546106338501,-2.500357151031494,25.67428207397461
2019-09-05 01:42:04.275,10544.538967999999,796.0012,5,3.166659116744995,-2.5003395080566406,25.67428207397461
2019-09-05 01:42:05.274,10545.538568,797.0008,5,3.166415214538574,-2.5003418922424316,25.67428207397461
2019-09-05 01:42:06.274,10546.537967999999,798.0002,5,3.166391611099243,-2.5003457069396973,25.658139890495576
2019-09-05 01:42:07.275,10547.538668,799.0009,5,3.1661617755889893,-2.5003437995910645,25.658138275146484
2019-09-05 01:42:08.274,10548.538568,800.0008,5,3.166346549987793,-2.500357151031494,25.658138275146484
2019-09-05 01:42:09.274,10549.538068,801.0003,5,3.166376829147339,-2.500349521636963,25.650714874267578
2019-09-05 01:42:10.275,10550.538668,802.0009,5,3.166240692138672,-2.500365734100342,25.650714874267578
2019-09-05 01:42:11.274,10551.537967999999,803.0002,5,3.1661911010742188,-2.5003485679626465,25.650714874267578
2019-09-05 01:42:12.275,10552.539168,804.0014,5,3.1661078929901123,-2.500363826751709,25.611696243286133
2019-09-05 01:42:13.275,10553.538967999999,805.0012,5,3.166123390197754,-2.500366687774658,25.611696243286133
2019-09-05 01:42:14.274,10554.538168,806.0004,5,3.166029691696167,-2.5003457069396973,25.611696243286133
2019-09-05 01:42:15.275,10555.539068,807.0013,5,3.166080951690674,-2.5003552436828613,25.64453941240024
2019-09-05 01:42:16.274,10556.537967999999,808.0002,5,3.1657354831695557,-2.5003552436828613,25.644542694091797
2019-09-05 01:42:17.274,10557.538368,809.0006,5,3.165910005569458,-2.5003466606140137,25.644542694091797
2019-09-05 01:42:18.274,10558.538168,810.0004,5,3.165912628173828,-2.5003437995910645,25.622192711132865
2019-09-05 01:42:19.274,10559.538168,811.0004,5,3.165886640548706,-2.5003366470336914,25.622190475463867
2019-09-05 01:42:20.275,10560.538568,812.0008,5,3.1658709049224854,-2.50034761428833,25.622190475463867
2019-09-05 01:42:21.275,10561.538768,813.001,5,3.1656835079193115,-2.5003695487976074,25.608562469482422
2019-09-05 01:42:22.275,10562.538768,814.001,5,3.1656312942504883,-2.500357151031494,25.608562469482422
2019-09-05 01:42:23.275,10563.538768,815.001,5,3.165587902069092,-2.500338554382324,25.607666105261423
2019-09-05 01:42:24.274,10564.538268,816.0005,5,3.1655385494232178,-2.500361919403076,25.607666015625
2019-09-05 01:42:25.275,10565.538568,817.0008,5,3.165640115737915,-2.5003485679626465,25.607666015625
2019-09-05 01:42:26.274,10566.538368,818.0006,5,3.1654412746429443,-2.500387191772461,25.639554977416992
2019-09-05 01:42:27.274,10567.537967999999,819.0002,5,3.165412664413452,-2.500354290008545,25.639554977416992
2019-09-05 01:42:28.275,10568.538768,820.001,5,3.165442943572998,-2.5003466606140137,25.639554977416992
2019-09-05 01:42:29.275,10569.538768,821.001,5,3.1653153896331787,-2.5003561973571777,25.647933959960938
2019-09-05 01:42:30.274,10570.538368,822.0006,5,3.1653449535369873,-2.5003561973571777,25.647933959960938
2019-09-05 01:42:31.275,10571.538668,823.0009,5,3.1653075218200684,-2.500368595123291,25.647933959960938
2019-09-05 01:42:32.274,10572.538568,824.0008,5,3.165207862854004,-2.5003600120544434,25.633384252357484
2019-09-05 01:42:33.275,10573.538967999999,825.0012,5,3.1650550365448,-2.500344753265381,25.63338279724121
2019-09-05 01:42:34.275,10574.538967999999,826.0012,5,3.165039300918579,-2.500359058380127,25.63338279724121
2019-09-05 01:42:35.274,10575.538568,827.0008,5,3.1650655269622803,-2.5003814697265625,25.63674545288086
2019-09-05 01:42:36.275,10576.539168,828.0014,5,3.165001153945923,-2.5003647804260254,25.63674545288086
2019-09-05 01:42:37.274,10577.538568,829.0008,5,3.1649560928344727,-2.500365734100342,25.63674545288086
2019-09-05 01:42:38.275,10578.539267999999,830.0015,5,3.1648216247558594,-2.500359058380127,25.573863983154297
2019-09-05 01:42:39.274,10579.538467999999,831.0007,5,3.164806842803955,-2.5003600120544434,25.573863983154297
2019-09-05 01:42:40.275,10580.538868,832.0011,5,3.1647677421569824,-2.5003676414489746,25.618162155151367
2019-09-05 01:42:41.274,10581.538368,833.0006,5,3.1646809577941895,-2.5003695487976074,25.618162155151367
2019-09-05 01:42:42.274,10582.538168,834.0004,5,3.1646721363067627,-2.500365734100342,25.618162155151367
2019-09-05 01:42:43.275,10583.538768,835.001,5,3.164670467376709,-2.500368595123291,25.607929229736328
2019-09-05 01:42:44.274,10584.538168,836.0004,5,3.1645731925964355,-2.5003457069396973,25.607929229736328
2019-09-05 01:42:45.275,10585.538967999999,837.0012,5,3.164541244506836,-2.500361919403076,25.607929229736328
2019-09-05 01:42:46.274,10586.538168,838.0004,5,3.1645705699920654,-2.5003485679626465,25.602972526706804
2019-09-05 01:42:47.275,10587.538967999999,839.0012,5,3.164395332336426,-2.5003514289855957,25.60297203063965
2019-09-05 01:42:48.274,10588.538467999999,840.0007,5,3.164538621902466,-2.500363826751709,25.60297203063965
2019-09-05 01:42:49.275,10589.538967999999,841.0012,5,3.164396286010742,-2.50034761428833,25.621929168701172
2019-09-05 01:42:50.274,10590.537967999999,842.0002,5,3.1643614768981934,-2.5003485679626465,25.621929168701172
2019-09-05 01:42:51.275,10591.539168,843.0014,5,3.164334535598755,-2.5003457069396973,25.621929168701172
2019-09-05 01:42:52.275,10592.538868,844.0011,5,3.16440486907959,-2.5003347396850586,25.639261419330985
2019-09-05 01:42:53.275,10593.539068,845.0013,5,3.1643223762512207,-2.5003466606140137,25.639263153076172
2019-09-05 01:42:54.275,10594.538967999999,846.0012,5,3.1642043590545654,-2.500361919403076,25.639263153076172
2019-09-05 01:42:55.275,10595.538967999999,847.0012,5,3.1641767024993896,-2.500354290008545,25.643584772872924
2019-09-05 01:42:56.275,10596.539267999999,848.0015,5,3.1639440059661865,-2.5003533363342285,25.643585205078125
2019-09-05 01:42:57.275,10597.538768,849.001,5,3.1639561653137207,-2.500333786010742,25.63833999633789
2019-09-05 01:42:58.275,10598.538668,850.0009,5,3.1639561653137207,-2.500342845916748,25.63833999633789
2019-09-05 01:42:59.275,10599.539168,851.0014,5,3.1638588905334473,-2.5003695487976074,25.63833999633789
2019-09-05 01:43:00.275,10600.538768,852.001,5,3.1639153957366943,-2.5003561973571777,25.656625825714634
2019-09-05 01:43:01.275,10601.538967999999,853.0012,5,3.1637461185455322,-2.500361919403076,25.656627655029297
2019-09-05 01:43:02.275,10602.539168,854.0014,5,3.163729667663574,-2.5003609657287598,25.656627655029297
2019-09-05 01:43:03.274,10603.537967999999,855.0002,5,3.1635777950286865,-2.5003609657287598,25.61384247988761
2019-09-05 01:43:04.274,10604.538568,856.0008,5,3.163649797439575,-2.500352382659912,25.61383819580078
2019-09-05 01:43:05.275,10605.538768,857.001,5,3.163632392883301,-2.5003485679626465,25.61383819580078
2019-09-05 01:43:06.275,10606.538868,858.0011,5,3.163513422012329,-2.500332832336426,25.68329620361328
2019-09-05 01:43:07.274,10607.538368,859.0006,5,3.1635472774505615,-2.5003814697265625,25.68329620361328
2019-09-05 01:43:08.274,10608.538368,860.0006,5,3.1634953022003174,-2.500377655029297,25.68329620361328
2019-09-05 01:43:09.274,10609.538168,861.0004,5,3.163384199142456,-2.500380516052246,25.673994064331055
2019-09-05 01:43:10.274,10610.538168,862.0004,5,3.1634085178375244,-2.5003786087036133,25.673994064331055
2019-09-05 01:43:11.275,10611.538568,863.0008,5,3.1633095741271973,-2.500359058380127,25.673994064331055
2019-09-05 01:43:12.275,10612.538967999999,864.0012,5,3.1633875370025635,-2.500391960144043,25.67428207397461
2019-09-05 01:43:13.274,10613.538467999999,865.0007,5,3.1632158756256104,-2.5003395080566406,25.67428207397461
2019-09-05 01:43:14.274,10614.538168,866.0004,5,3.163351058959961,-2.500370502471924,25.665935516357422
2019-09-05 01:43:15.274,10615.538568,867.0008,5,3.163147211074829,-2.5003581047058105,25.665935516357422
2019-09-05 01:43:16.275,10616.539267999999,868.0015,5,3.163201093673706,-2.5003695487976074,25.665935516357422
2019-09-05 01:43:17.274,10617.538168,869.0004,5,3.1631505489349365,-2.5003881454467773,25.649497985839844
2019-09-05 01:43:18.275,10618.538768,870.001,5,3.162966728210449,-2.500377655029297,25.649497985839844
2019-09-05 01:43:19.274,10619.538368,871.0006,5,3.162832021713257,-2.5003561973571777,25.649497985839844
2019-09-05 01:43:20.275,10620.539068,872.0013,5,3.1630795001983643,-2.500352382659912,25.65288891285348
2019-09-05 01:43:21.274,10621.537967999999,873.0002,5,3.16302490234375,-2.5003647804260254,25.652889251708984
2019-09-05 01:43:22.274,10622.538168,874.0004,5,3.1629397869110107,-2.5003418922424316,25.652889251708984
2019-09-05 01:43:23.274,10623.538268,875.0005,5,3.162781000137329,-2.500352382659912,25.68233871459961
2019-09-05 01:43:24.274,10624.538368,876.0006,5,3.162844181060791,-2.5003747940063477,25.68233871459961
2019-09-05 01:43:25.275,10625.539168,877.0014,5,3.1626124382019043,-2.5003437995910645,25.68233871459961
2019-09-05 01:43:26.274,10626.538068,878.0003,5,3.162614345550537,-2.5003485679626465,25.678310797522375
2019-09-05 01:43:27.274,10627.538068,879.0003,5,3.1626410484313965,-2.500380516052246,25.67831039428711
2019-09-05 01:43:28.275,10628.538768,880.001,5,3.1626193523406982,-2.500368595123291,25.67831039428711
2019-09-05 01:43:29.274,10629.538168,881.0004,5,3.162381649017334,-2.500370502471924,25.677093505859375
2019-09-05 01:43:30.274,10630.537967999999,882.0002,5,3.1622774600982666,-2.5003695487976074,25.677093505859375
2019-09-05 01:43:31.274,10631.538368,883.0006,5,3.1623244285583496,-2.5003628730773926,25.677093505859375
2019-09-05 01:43:32.275,10632.539068,884.0013,5,3.1623928546905518,-2.5003609657287598,25.652599334716797
2019-09-05 01:43:33.274,10633.538368,885.0006,5,3.162332057952881,-2.500375747680664,25.652599334716797
2019-09-05 01:43:34.275,10634.539168,886.0014,5,3.162210702896118,-2.5003795623779297,25.652599334716797
2019-09-05 01:43:35.274,10635.538168,887.0004,5,3.1622281074523926,-2.500385284423828,25.652599334716797
2019-09-05 01:43:36.275,10636.538868,888.0011,5,3.1621029376983643,-2.5003747940063477,25.652599334716797
2019-09-05 01:43:37.274,10637.537967999999,889.0002,5,3.1621150970458984,-2.5003719329833984,25.651674363219623
2019-09-05 01:43:38.274,10638.537967999999,890.0002,5,3.1620309352874756,-2.500370502471924,25.651674270629883
2019-09-05 01:43:39.275,10639.538967999999,891.0012,5,3.162010908126831,-2.500375747680664,25.651674270629883
2019-09-05 01:43:40.275,10640.538668,892.0009,5,3.162074327468872,-2.5003647804260254,25.641150573664838
2019-09-05 01:43:41.275,10641.539068,893.0013,5,3.1618826389312744,-2.500366687774658,25.641149520874023
2019-09-05 01:43:42.275,10642.538768,894.001,5,3.161794900894165,-2.500363826751709,25.641149520874023
2019-09-05 01:43:43.274,10643.538467999999,895.0007,5,3.161879062652588,-2.500366687774658,25.619115829467773
2019-09-05 01:43:44.274,10644.538568,896.0008,5,3.1618659496307373,-2.500375747680664,25.619115829467773
2019-09-05 01:43:45.275,10645.539267999999,897.0015,5,3.1616463661193848,-2.5003957748413086,25.619115829467773
2019-09-05 01:43:46.275,10646.538768,898.001,5,3.1617696285247803,-2.5003609657287598,25.639263153076172
2019-09-05 01:43:47.274,10647.538568,899.0008,5,3.16172194480896,-2.500391960144043,25.639263153076172
2019-09-05 01:43:48.274,10648.538368,900.0006,5,3.1616272926330566,-2.5003910064697266,25.639263153076172
2019-09-05 01:43:49.274,10649.538467999999,901.0007,5,3.161597728729248,-2.5003929138183594,25.634306449600277
2019-09-05 01:43:50.275,10650.538967999999,902.0012,5,3.16140079498291,-2.500365734100342,25.634305953979492
2019-09-05 01:43:51.275,10651.538967999999,903.0012,5,3.1614606380462646,-2.500365734100342,25.642656326293945
2019-09-05 01:43:52.274,10652.538368,904.0006,5,3.1615614891052246,-2.500365734100342,25.642656326293945
2019-09-05 01:43:53.275,10653.538768,905.001,5,3.1613972187042236,-2.500377655029297,25.642656326293945
2019-09-05 01:43:54.274,10654.538168,906.0004,5,3.1612861156463623,-2.500370502471924,25.630918502807617
2019-09-05 01:43:55.275,10655.538868,907.0011,5,3.1613903045654297,-2.50034761428833,25.630918502807617
2019-09-05 01:43:56.274,10656.537967999999,908.0002,5,3.1612541675567627,-2.500344753265381,25.630918502807617
2019-09-05 01:43:57.275,10657.538967999999,909.0012,5,3.161240339279175,-2.5003738403320312,25.616654867463772
2019-09-05 01:43:58.275,10658.538768,910.001,5,3.161092758178711,-2.5003929138183594,25.616653442382812
2019-09-05 01:43:59.274,10659.538068,911.0003,5,3.1610326766967773,-2.500372886657715,25.616653442382812
2019-09-05 01:44:00.275,10660.538768,912.001,5,3.1610336303710938,-2.500357151031494,25.64173126220703
2019-09-05 01:44:01.274,10661.537967999999,913.0002,5,3.160952091217041,-2.5003786087036133,25.64173126220703
2019-09-05 01:44:02.274,10662.538467999999,914.0007,5,3.1609537601470947,-2.5003695487976074,25.64173126220703
2019-09-05 01:44:03.274,10663.538168,915.0004,5,3.1610145568847656,-2.5003676414489746,25.64143943786621
2019-09-05 01:44:04.275,10664.538868,916.0011,5,3.1609511375427246,-2.500365734100342,25.64143943786621
2019-09-05 01:44:05.275,10665.538568,917.0008,5,3.160763740539551,-2.500380516052246,25.64143943786621
2019-09-05 01:44:06.274,10666.538168,918.0004,5,3.1607298851013184,-2.5003814697265625,25.667147925559004
2019-09-05 01:44:07.275,10667.539168,919.0014,5,3.160734176635742,-2.500363826751709,25.667150497436523
2019-09-05 01:44:08.274,10668.538168,920.0004,5,3.160712480545044,-2.5003814697265625,25.655699922448818
2019-09-05 01:44:09.274,10669.538068,921.0003,5,3.1607003211975098,-2.5003747940063477,25.655698776245117
2019-09-05 01:44:10.274,10670.538068,922.0003,5,3.1605119705200195,-2.5003738403320312,25.655698776245117
